# Time step: 1
# Step  Temperature Total_energy E_pot E_kin
  219     99.0  -238.467450  -238.915970     0.448530
  220     99.0  -238.467450  -238.916820     0.449360
  221     99.0  -238.467480  -238.917360     0.449890
  222     99.0  -238.467490  -238.917610     0.450120
  223     99.0  -238.467500  -238.917590     0.450090
  224     99.0  -238.467520  -238.917330     0.449810
  225     99.0  -238.467540  -238.916830     0.449290
  226     99.0  -238.467550  -238.916100     0.448550
  227     99.0  -238.467570  -238.915150     0.447580
  228     99.0  -238.467580  -238.913970     0.446380
  229     98.0  -238.467590  -238.912550     0.444950
  230     98.0  -238.467610  -238.910880     0.443270
  231     98.0  -238.467630  -238.908960     0.441330
  232     97.0  -238.467640  -238.906750     0.439100
  233     96.0  -238.467660  -238.904230     0.436570
  234     96.0  -238.467680  -238.901370     0.433690
  235     95.0  -238.467690  -238.898140     0.430450
  236     94.0  -238.467700  -238.894510     0.426810
  237     93.0  -238.467710  -238.890450     0.422730
  238     92.0  -238.467730  -238.885920     0.418190
  239     91.0  -238.467740  -238.880900     0.413160
  240     90.0  -238.467750  -238.875350     0.407610
  241     89.0  -238.467760  -238.869260     0.401510
  242     87.0  -238.467770  -238.862610     0.394840
  243     86.0  -238.467770  -238.855360     0.387590
  244     84.0  -238.467770  -238.847520     0.379750
  245     82.0  -238.467780  -238.839100     0.371320
  246     80.0  -238.467790  -238.830090     0.362310
  247     78.0  -238.467790  -238.820510     0.352720
  248     76.0  -238.467790  -238.810390     0.342600
  249     73.0  -238.467790  -238.799750     0.331960
  250     71.0  -238.467790  -238.788650     0.320860
  251     68.0  -238.467790  -238.777130     0.309340
  252     66.0  -238.467780  -238.765250     0.297470
  253     63.0  -238.467780  -238.753080     0.285300
  254     60.0  -238.467770  -238.740690     0.272930
  255     58.0  -238.467760  -238.728190     0.260420
  256     55.0  -238.467760  -238.715640     0.247880
  257     52.0  -238.467750  -238.703150     0.235400
  258     49.0  -238.467730  -238.690800     0.223070
  259     47.0  -238.467720  -238.678710     0.210990
